,seqnames,start,end,strand,name,idx,Log2FC,FDR,MeanDiff
240,chr1,15247272,15400283,1,FHAD1,240,-0.316942295079816,7.71950759307308e-07,-0.101189924736615
6201,chr12,127340072,127324155,2,LINC02375,1216,-0.688244775572386,7.72158261753365e-07,-0.0496160882960928
24485,chrX,101408295,101414133,1,HNRNPH2,522,-0.662402892685207,7.72420333229847e-07,-0.29661204273347
3298,chr10,118755249,118674167,2,CACUL1,846,0.370616240823574,7.79023730457875e-07,0.179024084082185
1633,chr1,157700857,157676481,2,FCRL3,1633,1.10543919119515,7.84743694558324e-07,0.0798480518003983
21732,chr7,116288073,116508541,1,CAV2,788,0.448244768628598,7.87009772421468e-07,0.185377981558164
7416,chr14,93067452,93072152,1,ITPK1-AS1,598,-0.492986116135954,7.89844151130578e-07,-0.127712206365235
17244,chr3,159273244,159897366,1,SCHIP1,1112,0.369287937575852,7.89844151130578e-07,0.44136431966242
17472,chr3,194250153,194203016,2,LINC02036,1340,-0.435829458327506,7.93868683171345e-07,-0.0711400304956857
9462,chr16,89321133,89325110,1,LOC100287036,977,0.0511293730043564,7.97253068393949e-07,0.0278523589826439
21502,chr7,92836483,92917187,1,LOC101927497,558,0.630815085263166,7.99271270510791e-07,0.197968008722814
24666,chrX,130171649,130184870,1,RAB33A,703,-0.631024010966922,7.99271270510791e-07,-0.190236013546843
22214,chr8,21812357,21690403,2,GFRA2,134,-0.617048857795167,8.07248101250085e-07,-0.0867040708736853
9505,chr17,1400378,1344272,2,YWHAE,19,-0.38651267993688,8.12160787490247e-07,-0.228443754645916
24619,chrX,119791643,119786504,2,RPL39,656,-0.361703431718842,8.26104878902207e-07,-0.279457624469097
15271,chr21,15730025,15880069,1,USP25,27,0.496700220622627,8.41576373158108e-07,0.180233946924244
22098,chr8,2076589,2076640,1,MIR7160,18,-0.782631510204775,8.4181720346868e-07,-0.108786044454789
22763,chr8,123042423,123013164,2,DERL1,683,-0.608151065563268,8.4181720346868e-07,-0.172256009512624
4832,chr11,119381726,119355215,2,USP2,1410,-0.660954954988081,8.43113483279368e-07,-0.180765958367819
1891,chr1,180502954,180275380,2,ACBD6,1891,0.498371049103616,8.46230267998725e-07,0.207483985528301
9466,chr16,89575768,89597246,1,CPNE7,981,-0.597946019763941,8.47745198565671e-07,-0.134751999535552
5683,chr12,57936175,57931528,2,GIHCG,698,-0.429829386429542,8.49562609794459e-07,-0.33910816094944
19742,chr6,11382348,11183298,2,NEDD9,87,0.579301328261017,8.49562609794459e-07,0.298543703339194
22435,chr8,55879813,56014168,1,LYN,355,-0.47185623121456,8.58012675484112e-07,-0.11583799910702
22131,chr8,9002147,9116746,1,ERI1,51,-0.717031690595477,8.59610422331802e-07,-0.10366407746681
15186,chr20,62952647,62969585,1,SLC17A9,657,-0.916652581121676,8.65763517428925e-07,-0.0858239787019988
302,chr1,19485539,19338776,2,CAPZB,302,-0.26796721575786,8.67067535873403e-07,-0.0989158274954782
6776,chr13,111899985,111901176,1,LINC00354,517,-1.08484009507986,8.67273145946448e-07,-0.155129950074726
22299,chr8,28494205,28574268,1,FZD3,219,-0.637606042601818,8.79178336830746e-07,-0.121485956711159
7974,chr15,47184101,47774223,1,SEMA6D,306,0.541525414292482,8.98366866098656e-07,0.201077890473455
14230,chr2,210225491,210187939,2,ACADL,1281,0.521389567340312,9.10548825112459e-07,0.151971840970527
22959,chr8,144476335,144473412,2,FOXH1,879,-0.596444203077532,9.10548825112459e-07,-0.236993964482593
19862,chr6,27146798,27146418,2,HIST1H2BK,207,-0.417033962501388,9.31257929203795e-07,-0.63841816530899
17709,chr4,20392189,20394856,1,SLIT2-IT1,175,0.629654655109398,9.36773786959212e-07,0.226005691804437
24687,chrX,133985895,133535745,2,GPC3,724,-0.236595933582847,9.36773786959212e-07,-0.192986127438479
14585,chr20,2664219,2658395,2,IDH3B,56,-0.801264023441795,9.55406217067129e-07,-0.203698131257013
4211,chr11,64103188,64119173,1,FLRT1,789,-0.370345938304896,9.56249828893036e-07,-0.0618256778821999
22892,chr8,143359979,143304384,2,TOP1MT,812,-0.590706921706554,9.56249828893036e-07,-0.115221826971934
18626,chr5,32947443,32962467,1,LINC02120,133,0.550966256090682,9.56691802432832e-07,0.0555959232082975
10396,chr17,48593961,48591257,2,HOXB5,910,-0.527511846835312,9.61923290497204e-07,-0.555526206022875
15356,chr21,30718777,30718525,2,KRTAP21-3,112,1.08643159815644,9.69484517466855e-07,0.13803994874356
3691,chr11,10308313,10410838,1,CAND1.11,269,-0.423280859442583,9.71243526657426e-07,-0.138733988343865
4234,chr11,64449074,64451657,1,LOC100996455,812,-0.531418066833173,9.74642189325049e-07,-0.253625511911836
24682,chrX,132961395,132626016,2,HS6ST2,719,-0.37337643689736,9.74642189325049e-07,-0.183963858418878
18784,chr5,64165844,64372869,1,RNF180,291,0.371019475959538,9.76103901795252e-07,0.0770480956206935
22143,chr8,10712187,10606349,2,RP1L1,63,-0.736653192000367,9.76103901795252e-07,-0.0825179861629338
8596,chr16,2135898,2088710,2,PKD1,111,-0.45743389511204,9.7905174215793e-07,-0.142409793200419
4162,chr11,62670273,62673687,1,UQCC3,740,-0.557184263009392,9.8015125382058e-07,-0.27442994241445
23927,chr9,137138390,137168762,1,GRIN1,950,0.347510055933828,9.81823507928036e-07,0.329306148547568
18612,chr5,28287665,28286389,2,LINC02103,119,0.696802088891359,9.8210711743993e-07,0.135826046158019
18142,chr4,107824563,107915047,1,SGMS2,608,0.547140495503186,9.82551418389905e-07,0.207212050419774
24206,chrX,48470256,48458537,2,SLC38A5,243,-0.819124163335365,9.85031352929885e-07,-0.107599957110802
4835,chr11,119729084,119638098,2,NECTIN1,1413,-0.179094705828317,9.87003594130787e-07,-0.0505501458937391
23616,chr9,121207800,121332843,1,GSN,639,0.456365584956542,9.87212676024022e-07,0.207321993345217
811,chr1,52142094,52346686,1,ZFYVE9,811,-0.373574246284109,9.9279743458712e-07,-0.121060173943285
17879,chr4,65670495,65319563,2,EPHA5,345,0.432004925772584,9.95584914620934e-07,0.192936124216673
13933,chr2,164843679,164653624,2,COBLL1,984,0.648542985598984,9.98051856877603e-07,0.217503962760287
13169,chr2,29921566,29192774,2,ALK,220,0.495000715645521,9.98070090175019e-07,0.385172272371685
22252,chr8,23425328,23297189,2,LOXL2,172,-0.669485436810979,9.98657051975343e-07,-0.0870239894114956
3943,chr11,47565569,47465944,2,CELF1,521,-0.425023774537338,1.01009751973029e-06,-0.185010006831162
16749,chr3,73061659,73063337,1,EBLN2,617,-0.687589010339129,1.02118735725619e-06,-0.224899869193154
23036,chr9,14398983,14081843,2,NFIB,59,0.338920551537245,1.02278864340728e-06,0.275423988702822
16881,chr3,113167819,113142350,2,LINC02044,749,0.602379752867497,1.02609533688125e-06,0.300686051599917
18828,chr5,71719163,71721048,1,CARTPT,335,0.73843295211375,1.02768581228814e-06,0.174431957869281
22616,chr8,91209494,91398152,1,SLC26A7,536,0.672437484445655,1.02971155643718e-06,0.184207997472712
2566,chr10,15860520,15778170,2,MINDY3,114,0.417832285905059,1.03190454874629e-06,0.246450145522811
15225,chr20,63895182,63936031,1,DNAJC5,696,-0.615565057263826,1.03548319901774e-06,-0.118288029508081
4457,chr11,72814308,72843674,1,ATG16L2,1035,-0.417772243176072,1.05031737295772e-06,-0.1585818478723
24170,chrX,46446857,46497422,1,KRBOX4,207,-0.813186917508577,1.05239299598182e-06,-0.0769959239189826
24053,chrX,18425583,18653629,1,CDKL5,90,-0.431401805284405,1.05668771983101e-06,-0.113372051063084
7397,chr14,91060333,91225632,1,DGLUCY,579,-0.289211173203113,1.05936592611915e-06,-0.144980080292625
19859,chr6,27138588,27139881,1,HIST1H4I,204,-0.696251859131983,1.08080609129328e-06,-0.414823842319573
8453,chr15,97874550,97665624,2,LINC00923,785,0.493383089468958,1.08955723373771e-06,0.14793206639961
18651,chr5,36302114,36248434,2,RANBP3L,158,0.732819844389632,1.0941234952612e-06,0.147518071596168
3832,chr11,32435518,32458769,1,WT1-AS,410,0.205815722052546,1.1111723862793e-06,0.0376899447706718
13690,chr2,109129348,109504632,1,SH3RF3,741,-0.335233529599834,1.12028506255149e-06,-0.197136277873656
13358,chr2,63588609,63607197,1,MDH1,409,0.614482629655521,1.12319973345034e-06,0.220851929493755
24415,chrX,75274085,75304600,1,UPRT,452,-0.805319706356406,1.12918523809727e-06,-0.100434045599469
6769,chr13,110915069,110878540,2,ANKRD10,510,-0.423725618699008,1.13061446552988e-06,-0.113548058072323
6774,chr13,111144733,111144305,2,ARHGEF7-AS1,515,-0.363340773942957,1.13183033772504e-06,-0.100096048330445
2716,chr10,44959689,44811024,2,TMEM72-AS1,264,0.432048189644202,1.13190831713424e-06,0.189020105047467
2571,chr10,17201682,17146737,2,TRDMT1,119,0.614495052822822,1.131959320921e-06,0.143446047374871
18392,chr4,169010275,168863770,2,CBR4,858,-0.411010910983131,1.13340200215811e-06,-0.135119957876111
5595,chr12,55830824,55757275,2,DNAJC14,610,-0.30859342855449,1.13999639664427e-06,-0.153609966566818
13479,chr2,74473322,74471958,2,MRPL53,530,0.778854066935236,1.14694086681983e-06,0.318576528850397
6772,chr13,111114559,111305737,1,ARHGEF7,513,-0.438555862523983,1.15069643179773e-06,-0.093829951864442
16158,chr3,7560333,7519741,2,GRM7-AS1,26,-0.522879854485808,1.15139789878306e-06,-0.0524900756424642
20363,chr6,53628380,53631394,1,LINC01564,708,1.4870146491666,1.15880230516235e-06,0.176684076390456
13825,chr2,132416574,132646559,1,GPR39,876,0.381133896487233,1.16905628586906e-06,0.0885658136999033
1981,chr1,198937429,198807493,2,MIR181A1HG,1981,0.371266187657779,1.17995500884152e-06,0.191588075953337
13376,chr2,66358328,66358249,2,MIR4778,427,0.865582514627834,1.18540165506114e-06,0.320227962101177
4353,chr11,67119269,67258087,1,KDM2A,931,-0.326944403348004,1.19918043010985e-06,-0.169808140696616
13860,chr2,144667967,145182541,1,TEX41,911,0.40935024009914,1.19918043010985e-06,0.209798170379249
9116,chr16,57404767,57416062,1,CCL17,631,-0.764713342431118,1.20704498255882e-06,-0.0932439354816708
3797,chr11,24496970,25082631,1,LUZP2,375,-0.514914249008953,1.21418982990582e-06,-0.137757875408046
22222,chr8,22131868,22114415,2,HR,142,-1.13602809839065,1.21500050499698e-06,-0.0820099872212255
22796,chr8,125430321,125438405,1,TRIB1,716,-0.361931991892943,1.22523436356945e-06,-0.333045664020956
3479,chr11,1309769,1310707,1,TOLLIP-AS1,57,-0.311939905916624,1.23357758016695e-06,-0.0982341248434072
20283,chr6,44216939,44218236,1,MYMX,628,-0.883203902958142,1.23494771833355e-06,-0.149310149057972
8583,chr16,1964860,1962052,2,RPS2,98,-0.648707221561857,1.23756338899706e-06,-0.358781791444642
5537,chr12,53974956,53962308,2,HOTAIR,552,-0.466693225276685,1.24094144572068e-06,-0.230004070005063
22174,chr8,12756073,12721894,2,LONRF1,94,-0.571381733144445,1.25838449826297e-06,-0.079422042508187
4801,chr11,118572970,118544528,2,IFT46,1379,-0.59298795353803,1.26255980204387e-06,-0.111901866047652
7484,chr14,100160163,100143957,2,DEGS2,666,-0.364505674785022,1.276029985794e-06,-0.097606121577044
16238,chr3,14542081,14489111,2,GRIP2,106,-0.372395813738057,1.276029985794e-06,-0.0992538574624294
5632,chr12,56645101,56645027,2,SNORD59A,647,-0.601664961552943,1.27724628647582e-06,-0.41621605924269
22183,chr8,15417215,15766649,1,TUSC3,103,-0.561388117639339,1.28708437369041e-06,-0.163769989345508
22964,chr8,144527032,144522377,2,LRRC24,884,-0.525486622738198,1.2884377757034e-06,-0.278698004255214
18374,chr4,164384050,163524298,2,MARCH1,840,-0.356436850242874,1.29883442294171e-06,-0.226119959757159
6694,chr13,99086625,98793487,2,DOCK9,435,-0.118736116707113,1.30036951196249e-06,-0.060642374976155
6431,chr13,41311205,41377030,1,NAA16,172,-0.486676096025538,1.30760487904723e-06,-0.116326028679731
5716,chr12,65824131,65966295,1,HMGA2,731,0.4898948594654,1.31817379056014e-06,0.227677981685342
9432,chr16,88427471,88440757,1,ZNF469,947,-0.560893250312165,1.31817379056014e-06,-0.0823899361610191
7489,chr14,100323337,100330378,1,SLC25A47,671,-1.06536843129876,1.31866497126616e-06,-0.124164017318618
22236,chr8,22589274,22604150,1,C8orf58,156,-0.492476220290195,1.33287020661329e-06,-0.147821927573812
11009,chr18,14337423,14342525,1,CYP4F35P,97,1.04102863370899,1.33730322651875e-06,0.0754918926122362
5547,chr12,54009106,54012362,1,HOXC8,562,-0.715809459474222,1.33906605330355e-06,-0.210146024527244
18921,chr5,84384793,83940554,2,EDIL3,428,0.415843352185315,1.33906605330355e-06,0.231430054301874
6199,chr12,126874690,126869490,2,LINC02372,1214,-0.691458970491336,1.33985290105346e-06,-0.0544679856254038
18466,chr4,185396021,185400628,1,ANKRD37,932,-0.834923911112385,1.33985290105346e-06,-0.171499886206772
22148,chr8,10840576,10846501,1,LOC101929229,68,-0.778524442077855,1.35491112002136e-06,-0.135703853697653
18915,chr5,82859836,82850864,2,LINC01338,422,0.56868556555688,1.35640697198877e-06,0.10651612866696
9447,chr16,88803213,88809258,1,CDT1,962,-0.524881724982517,1.35663046930803e-06,-0.254562140018983
17239,chr3,158672693,158645822,2,LXN,1107,-0.892217661425686,1.36078785999063e-06,-0.112017974539223
6793,chr13,113208193,113267108,1,CUL4A,534,-0.8677238044653,1.36252510656848e-06,-0.118366056920092
20809,chr6,150368892,150405969,1,IYD,1154,0.379596453091347,1.36259147344145e-06,0.155651936419092
4055,chr11,58579111,58621042,1,ZFP91,633,-0.480130983820884,1.41229934337919e-06,-0.149629808844136
9467,chr16,89613308,89638456,1,DPEP1,982,-0.845534769590439,1.41685952981275e-06,-0.114436049089375
6598,chr13,75549480,75623320,1,UCHL3,339,-0.383940444574143,1.42022516914503e-06,-0.149453978024286
963,chr1,75611116,75202131,2,SLC44A5,963,0.355702550495445,1.42522838741533e-06,0.286859938574827
6068,chr12,117190531,117141988,2,FBXO21,1083,-0.607604573902108,1.42522838741533e-06,-0.109127991803654
5318,chr12,31591097,31382223,2,DENND5B,333,0.453426143959188,1.4258394778382e-06,0.245352124434423
7417,chr14,93184951,93209957,1,TMEM251,599,-0.469974553374418,1.43345077025615e-06,-0.185336003250628
8774,chr16,14750813,16350203,1,NPIPA1,289,-0.169459224294551,1.44068099519496e-06,-0.30816337082718
7613,chr14,103333544,103345025,1,EIF5,795,-0.331558470113103,1.45672980958224e-06,-0.162323776648741
13171,chr2,30231531,30323730,1,LBH,222,0.740991014305128,1.45680197885345e-06,0.20608424605678
20243,chr6,42879618,42889925,1,RPL7L1,588,-0.392849982149955,1.46373284452095e-06,-0.195344292366439
18954,chr5,95284575,94703741,2,MCTP1,461,0.372854783496245,1.46391878664745e-06,0.283225829170103
9149,chr16,62037035,61647242,2,CDH8,664,-0.360824948975534,1.46639411491667e-06,-0.0548581669412149
22863,chr8,141391993,141432454,1,PTP4A3,783,-0.647148114912863,1.48389727517944e-06,-0.137394082925342
2671,chr10,33336262,33177492,2,NRP1,219,0.399255502105656,1.49512239403307e-06,0.151817857412474
18668,chr5,38845829,38736055,2,OSMR-AS1,175,0.562948545381693,1.50012548097172e-06,0.10727184813725
22177,chr8,12794243,12818291,1,LINC00681,97,-0.87203927979943,1.5067133032526e-06,-0.0566760549830476
22154,chr8,11368402,11438658,1,FAM167A-AS1,74,-0.806397805647803,1.50730736608755e-06,-0.0674359846591134
22614,chr8,91102619,91219236,1,LRRC69,534,0.76142139797119,1.51209621037658e-06,0.131077949988871
8574,chr16,1884294,1833983,2,MEIOB,89,-0.553693298426282,1.51565201715656e-06,-0.0746399173195836
13291,chr2,48314637,48379294,1,FOXN2,342,0.436900313818972,1.51565201715656e-06,0.207080012008095
16510,chr3,48740353,48688003,2,IP6K2,378,-0.555558961088083,1.52307119927877e-06,-0.160053852389643
24516,chrX,103607451,103629690,1,TCEAL3,553,-0.580917136338858,1.52884292759699e-06,-0.131177769081399
7390,chr14,90332137,90267856,2,NRDE2,572,-0.422992191773982,1.52896819912739e-06,-0.140121911399338
6759,chr13,110305812,110513027,1,COL4A2,500,-0.0738709015445766,1.53296224769239e-06,-0.0217844306992219
21350,chr7,64794388,64833681,1,ZNF138,406,0.648645763668942,1.53296224769239e-06,0.131006017318587
22460,chr8,60508759,60403212,2,LINC01301,380,-0.65934214575742,1.54553802809334e-06,-0.109686008052594
13534,chr2,85612066,85606654,2,C2orf68,585,0.512080084204676,1.55429218850937e-06,0.328426277720352
20260,chr6,43243680,43288259,1,TTBK1,605,-0.716112323548153,1.55980562094051e-06,-0.155378156357542
24912,chrX,155147937,155064034,2,MTCP1,949,-0.501994528320175,1.56167278433413e-06,-0.127879912248308
9398,chr16,85798633,85807044,1,COX4I1,913,-0.51785696779933,1.56827640560673e-06,-0.116810015823732
6638,chr13,87671259,87427200,2,MIR4500HG,379,-0.357504564636248,1.57761706790049e-06,-0.26553785331631
255,chr1,15848147,15834474,2,FLJ37453,255,-0.327443671420087,1.57956535752872e-06,-0.309925725332045
2579,chr10,17752252,17800868,1,TMEM236,127,0.717553603583357,1.58544044310183e-06,0.10728596618368
13683,chr2,108377911,108388057,1,SULT1C4,734,-0.8302520814202,1.59149240222419e-06,-0.120103928386823
7048,chr14,39233902,39388513,1,MIA2,230,-0.580639182185828,1.59991110976436e-06,-0.142302036962914
4272,chr11,65180566,65212006,1,CAPN1,850,-0.416061324433383,1.61912625286697e-06,-0.0786319478021747
14225,chr2,209424058,209734118,1,MAP2,1276,0.419599912368404,1.62041059062598e-06,0.268971860396817
4054,chr11,58578220,58526871,2,LPXN,632,-0.481237024859354,1.62329425709276e-06,-0.150203846969127
18399,chr4,170091699,170060222,2,AADAT,865,-0.46678820248004,1.62456245342425e-06,-0.0941579986687816
676,chr1,42682427,42702349,1,YBX1,676,-0.582817469803701,1.62694053351318e-06,-0.209081964358302
921,chr1,66752459,66778787,1,TCTEX1D1,921,0.664413095114228,1.63414314142355e-06,0.153272078156533
6689,chr13,98142562,98455176,1,FARP1,430,-0.412860737868622,1.63414314142355e-06,-0.295901979161521
13512,chr2,79649359,79649294,2,MIR4264,563,0.98384059728334,1.63831446242584e-06,0.217866032764678
4392,chr11,68312609,68449275,1,LRP5,970,-0.560945432569742,1.64557488571493e-06,-0.154771912446816
18653,chr5,36876759,37066413,1,NIPBL,160,0.368328571479918,1.66050741714174e-06,0.192128104750339
21849,chr7,133082082,132784868,2,CHCHD3,905,0.475861759289911,1.66365933311633e-06,0.255250293999165
6669,chr13,94479682,94436808,2,DCT,410,-0.366308521866291,1.6652182402015e-06,-0.169031954525686
13469,chr2,74363377,74211604,2,SLC4A5,520,0.84984605158202,1.68463407297768e-06,0.253712425827871
18729,chr5,55022671,54977864,2,ESM1,236,0.680212295574732,1.68898771503121e-06,0.075898092458559
13499,chr2,75524068,75542706,1,LOC101927884,550,0.636703758159461,1.69715535929503e-06,0.102806063193206
7658,chr14,105486317,105491659,1,CRIP1,840,-0.437564583349534,1.7009132728054e-06,-0.44707399400962
14895,chr20,37527931,37502414,2,BLCAP,366,-0.411318061138982,1.73605393376441e-06,-0.0820019913660024
22876,chr8,142742411,142740944,2,SLURP1,796,-1.05747402443481,1.73712922298464e-06,-0.195121999700159
20408,chr6,71450834,71458874,1,LINC01626,753,0.438642735909831,1.73899415523807e-06,0.0943717870902283
15070,chr20,50794894,50882676,1,BCAS4,541,-0.600532758148373,1.75930031985525e-06,-0.164370045407764
3698,chr11,10750987,10779743,1,CTR9,276,-0.476165332339072,1.7636068033641e-06,-0.119115902721236
22380,chr8,41896762,41653220,2,ANK1,300,-0.42938100117888,1.80195498531009e-06,-0.211344141292683
22658,chr8,97868840,98036716,1,MATN2,578,-0.50167182661041,1.80697974743436e-06,-0.155762059429489
5784,chr12,76763588,76853696,1,ZDHHC17,799,-0.50946449402698,1.81263296198044e-06,-0.149719985998764
1758,chr1,164774641,164769116,2,LOC100505795,1758,0.53390345865493,1.81549515284083e-06,0.22936193005694
24428,chrX,78065188,78129296,1,PGK1,465,-0.472621678258853,1.81714235763388e-06,-0.0951939006313397
16470,chr3,46979683,47009703,1,NBEAL2,338,-0.37710731313692,1.83297388237639e-06,-0.182515860780229
