,seqnames,start,end,strand,name,idx,Log2FC,FDR,MeanDiff
7402,chr14,91780707,91580696,2,CATSPERB,584,0.465371230211011,1.02507638100612e-07,0.0899955392090027
6887,chr14,21476597,21499175,1,TOX4,69,0.483983674175661,1.02635459451353e-07,0.139229126175961
7878,chr15,40844018,40858207,1,SPINT1,210,0.349417230977949,1.02860999585284e-07,0.0603106181505318
17815,chr4,48269864,48135783,2,TEC,281,0.44732085602094,1.02966757152058e-07,0.0874383577360754
11907,chr19,18941261,18907013,2,HOMER3,611,-0.465101365213067,1.0310283599419e-07,-0.151105782665802
331,chr1,21176888,20806292,2,EIF4G3,331,0.332487748936405,1.03116408122643e-07,0.233881068839808
5431,chr12,49828542,49841143,1,BCDIN3D-AS1,446,0.443090851612202,1.03123422024339e-07,0.15476439939717
16507,chr3,48644280,48644194,2,MIR4793,375,-0.926487582674665,1.03123422024339e-07,-0.132438188101614
19089,chr5,128083766,128189688,1,SLC12A2,596,0.380194776786971,1.03123422024339e-07,0.119548392450338
19471,chr5,161547063,161702593,1,GABRA6,978,-0.814804954364481,1.03153474895775e-07,-0.114927362143475
2263,chr1,228139962,228148984,1,GUK1,2263,0.328031535845867,1.03361422290775e-07,0.266191792384446
13252,chr2,43676322,43675151,2,C1GALT1C1L,303,0.810584610015396,1.03806229321354e-07,0.143092381008519
20966,chr7,1160374,1165267,1,LOC101927021,22,-0.631473473422524,1.04094043459366e-07,-0.21488556514372
6895,chr14,22766522,22773041,1,OXA1L,77,0.398346140498212,1.04970803933643e-07,0.103167336887401
11639,chr19,10654261,10692417,1,ILF3,343,0.483117862683486,1.05573374967028e-07,0.2143283791419
21567,chr7,99735196,99705037,2,CYP3A7,623,0.24328225491803,1.05626517186605e-07,0.0182246358895083
3247,chr10,111077163,111080907,1,ADRA2A,795,0.564724699710442,1.05833976935096e-07,0.203964826608635
7888,chr15,41332694,41381050,1,NUSAP1,220,0.472122966664603,1.05903961095952e-07,0.11175990964958
15736,chr22,25405377,25351418,2,LRP5L,165,-0.768526981222217,1.06124011552958e-07,-0.20225546815683
8644,chr16,2988256,3002016,1,LOC101929613,159,0.53004839647934,1.06419128912248e-07,0.0888678857827781
7843,chr15,38454127,38487710,1,FAM98B,175,0.714644482253931,1.0683513043323e-07,0.0599097751904058
890,chr1,62436297,62451804,1,USP1,890,-0.385816801780553,1.07246279756979e-07,-0.290896541580978
9998,chr17,32970376,32997877,1,SPACA3,512,0.569461697363221,1.07752373783633e-07,0.0388678713938965
18953,chr5,94618347,94739436,1,SLF1,460,0.3295712882494,1.0825871034313e-07,0.0980793891474953
16591,chr3,51500002,51395867,2,DCAF1,459,-0.451448920516169,1.08265274792373e-07,-0.149493337836505
9777,chr17,13601927,13495689,2,HS3ST3A1,291,0.332019447567679,1.08711013056279e-07,0.117260028255759
13490,chr2,74549026,74557554,1,DOK1,541,-0.876526324002449,1.095361065676e-07,-0.207667207222954
4988,chr12,149169,137411,2,LOC574538,3,0.565725048241384,1.09615268287965e-07,0.102350379607699
10118,chr17,39927601,39921041,2,ORMDL3,632,0.537086084658531,1.09689671240497e-07,0.126676305113448
15715,chr22,23966901,23972532,1,DDTL,144,-0.651891969114799,1.09998158449351e-07,-0.108301701844292
22089,chr8,1501366,1708476,1,DLGAP2,9,0.474098995890967,1.10626008288843e-07,0.0973062814879238
7993,chr15,50182196,50236395,1,SLC27A2,325,0.726617575378791,1.10777734370464e-07,0.0487489353335821
11624,chr19,10316015,10305427,2,FDX2,328,0.579115181198868,1.1085884394931e-07,0.0777334779691941
12469,chr19,48061371,48064945,1,PLA2G4C-AS1,1173,0.276018417847372,1.10986203510246e-07,0.0380330706244779
344,chr1,22026048,22023990,2,LINC01635,344,0.404180517726711,1.11235089585511e-07,0.257684674593023
20488,chr6,89080751,89085160,1,PNRC1,833,-0.500637235419575,1.1153221819112e-07,-0.348975857885252
7648,chr14,105181194,105140981,2,JAG2,830,0.33168380881825,1.11539376841336e-07,0.108334950965489
8690,chr16,4420494,4340251,2,CORO7-PAM16,205,0.349635408778555,1.11626413025396e-07,0.1815682549699
15731,chr22,24946695,24935110,2,TMEM211,160,-1.03121104524831,1.12077863364916e-07,-0.142123260951078
22652,chr8,96387438,96371865,2,LOC102724804,572,0.523937853983647,1.13303552801473e-07,0.0662511882306971
7404,chr14,91947987,91869412,2,FBLN5,586,0.455324943038451,1.13359278950646e-07,0.0793106166575509
13076,chr2,23927114,23748664,2,ATAD2B,127,-0.400032972940611,1.13507106688153e-07,-0.157909553710889
14753,chr20,23988779,23985050,2,GGTLC1,224,0.472122723985968,1.13507106688153e-07,0.0782774456375673
8827,chr16,21159441,20933111,2,DNAH3,342,0.459104947882545,1.14597253620109e-07,0.110473710428282
2947,chr10,79560397,79555852,2,SFTPA2,495,0.500634676055552,1.14662936179296e-07,0.0829360952766796
11114,chr18,44531697,44323436,2,LINC01478,202,0.305484266355172,1.14972577563153e-07,0.0335527722380461
12886,chr19,57280051,57293569,1,ZNF460,1590,0.501317183683929,1.15554951956348e-07,0.112134306659089
22809,chr8,127735434,127741434,1,MYC,729,-0.524349236841992,1.15603033799045e-07,-0.328808173041511
17749,chr4,37686376,37590800,2,RELL1,215,0.291399521751431,1.1576384965217e-07,0.0961893770905936
22412,chr8,49054311,49076090,1,PPDPFL,332,-1.09693918108427,1.16137449404564e-07,-0.0836917137490562
19738,chr6,11044314,10980759,2,ELOVL2,83,0.289748123101035,1.17306918459291e-07,0.0697533536864413
6439,chr13,42781550,42791549,1,FAM216B,180,0.451282219142819,1.17531107349972e-07,0.0624559672430443
21867,chr7,135662496,135693418,1,STMP1,923,-0.564695172254885,1.17598417459912e-07,-0.160314965768513
6464,chr13,45341345,45393413,1,TPT1-AS1,205,0.336539210774443,1.18059903731695e-07,0.130295391317833
10938,chr18,3593732,3598352,1,DLGAP1-AS1,26,0.82671923630561,1.18291931981953e-07,0.167092546141896
8054,chr15,58498735,58434890,2,LIPC-AS1,386,0.568636883783226,1.18424772911869e-07,0.0494560766971002
14806,chr20,32585074,32443059,2,NOL4L,277,0.283514111238887,1.18979537773178e-07,0.145942715954589
18083,chr4,98261384,98443861,1,RAP1GDS1,549,-0.474512642414406,1.1898139377621e-07,-0.134246613997858
2179,chr1,218043505,218059140,1,LINC01653,2179,-0.781227318018029,1.19567183853244e-07,-0.0801784246990196
15035,chr20,48359950,48370629,1,LINC00494,506,0.449295399561586,1.19567183853244e-07,0.0936497832442281
19442,chr5,157671553,157680143,1,C5orf52,949,0.76594203939318,1.19770380082088e-07,0.0983942865021925
3089,chr10,97185920,96998038,2,SLIT1,637,0.368607988600259,1.21201280629659e-07,0.163766603720724
6628,chr13,80011077,80028283,1,LINC01080,369,-0.515255895459898,1.22228221576799e-07,-0.12556155883225
11908,chr19,18919675,18928633,1,DDX49,612,-0.539884035885765,1.24413280811933e-07,-0.191892012522296
357,chr1,22965338,22953043,2,LACTBL1,357,0.300569906258618,1.24458341034433e-07,0.065096930534496
21827,chr7,130266827,130289798,1,CPA2,883,-1.21878829363291,1.24697853438811e-07,-0.150482476025832
8825,chr16,20900384,20854925,2,DCUN1D3,340,0.509251259996145,1.25983565889341e-07,0.0959163386583246
14697,chr20,18137873,18143169,1,PET117,168,-1.06900929192064,1.26134840621016e-07,-0.189447189343197
115,chr1,6424670,6412418,2,HES2,115,0.564919320916385,1.26302912726094e-07,0.12661886818207
12174,chr19,38912158,38908980,2,CCER2,878,0.988646226554983,1.26850795782528e-07,0.115625396772505
15754,chr22,27801498,27748277,2,MN1,183,-0.338478415128717,1.27200159260609e-07,-0.107863338300857
19842,chr6,26250605,26250195,2,HIST1H3F,187,-1.40532265019086,1.28653617464673e-07,-0.280922843630326
14065,chr2,182716041,182794464,1,DNAJC10,1116,0.311542472001809,1.29223496028017e-07,0.0949492777417333
11555,chr19,7926166,7924485,2,CTXN1,259,0.582946297561316,1.30349664900056e-07,0.166751038678271
6933,chr14,23561097,23568073,1,LOC102724814,115,0.492574472716804,1.31759138843508e-07,0.193070639408247
3788,chr11,20669551,21575681,1,NELL1,366,-0.51792452458477,1.321213446274e-07,-0.229389857356861
16651,chr3,53256052,53224707,2,TKT,519,-0.481094886631688,1.32331595378008e-07,-0.203363220065714
23931,chr9,137188549,137174784,2,ANAPC2,954,0.495642258527612,1.32880527113092e-07,0.12048684193457
19282,chr5,141338760,141512979,1,PCDHGA2,789,0.336921524018318,1.34043861606931e-07,0.0996673349099916
2958,chr10,80207710,80219657,1,LINC00857,506,0.418307759345314,1.3410206907693e-07,0.156766356052407
7289,chr14,73950414,73913067,2,FAM161B,471,-0.608481291554259,1.34412232514229e-07,-0.136125575864782
19008,chr5,111997464,111662621,2,NREP,515,0.331720624715492,1.34891201549876e-07,0.149907599845724
10971,chr18,9615240,9546791,2,PPP4R1,59,0.557687213064441,1.35174209563246e-07,0.07028410040983
23953,chr9,137551199,137552555,1,MRPL41,976,0.476259550062678,1.35389200110725e-07,0.236451483089731
185,chr1,11664124,11674354,1,FBXO6,185,0.891881540969983,1.35591214726338e-07,0.0778722730278511
13133,chr2,27325680,27309492,2,MPV17,184,-0.715100436566144,1.35619603206004e-07,-0.134577157968265
23719,chr9,128203352,128255248,1,DNM1,742,-0.415427460703143,1.36700485351793e-07,-0.112363617150389
8400,chr15,89912882,89834308,2,C15orf38-AP3S2,732,-0.579751395258849,1.36806419798257e-07,-0.132035270205093
3457,chr11,747329,765024,1,TALDO1,35,-0.635032719563977,1.37299079900569e-07,-0.199176189849881
18688,chr5,41904188,41921636,1,C5orf51,195,0.362362410437371,1.37604675740029e-07,0.10292950971596
898,chr1,63367590,63438562,1,ALG6,898,-0.575065252810192,1.38247860452637e-07,-0.132121091849404
20424,chr6,73695785,73828316,1,CD109,769,-0.763315692389611,1.38529953429617e-07,-0.155039570924914
23735,chr9,128702523,128720918,1,PKN3,758,0.494384575506466,1.38878499562619e-07,0.131687012836418
24525,chrX,104039949,104042454,1,H2BFM,562,-0.982493662702107,1.41445793825049e-07,-0.0866188424950932
10902,chr17,82458180,82490537,1,NARF,1416,-0.592356475020184,1.42005814352363e-07,-0.208511133680556
6438,chr13,42562736,42608013,1,TNFSF11,179,0.452624431968635,1.42300701988182e-07,0.0530330525044825
16498,chr3,48550021,48549961,2,MIR6823,366,-0.558358565686916,1.42335546719936e-07,-0.394433814985415
22281,chr8,27433370,27433434,1,MIR6842,201,0.980512219779916,1.4245188040615e-07,0.0657422904119375
21088,chr7,20835431,21023148,1,LINC01162,144,-0.579401871761299,1.43726655921103e-07,-0.1241278210852
22402,chr8,47190772,47193262,1,LOC100287846,322,0.434759009805271,1.44478790597468e-07,0.167178239881289
4182,chr11,62855914,62851988,2,SNHG1,760,-0.547435578157118,1.45351342626742e-07,-0.396464759192706
22531,chr8,73294612,73325281,1,RDH10,451,-0.528776044883685,1.46555484301814e-07,-0.206552930881289
17633,chr4,6781375,6884170,1,KIAA0232,99,-0.549039087442315,1.46637783833092e-07,-0.179698233576569
15776,chr22,29480230,29491390,1,NEFH,205,-0.704345643352634,1.47053761613673e-07,-0.105856602503521
19893,chr6,28267010,28281580,1,ZSCAN26,238,-0.895220234141343,1.47185163826116e-07,-0.146257727222556
24030,chrX,15602881,15621484,1,GS1-594A7.3,67,-1.21622275536969,1.47275949903843e-07,-0.131046301023024
12844,chr19,55600022,55603136,1,ZNF524,1548,0.378052109536883,1.48052145852299e-07,0.430266815734314
23037,chr9,14693471,14611071,2,ZDHHC21,60,0.291247396887076,1.4843010923361e-07,0.037874426831772
14843,chr20,34698790,34560542,2,PIGU,314,0.199971831625568,1.49030689787954e-07,0.0863214629032182
15237,chr20,64079988,64073181,2,RGS19,708,0.47852587148734,1.49058362306028e-07,0.155678232398998
24864,chrX,153830565,153802166,2,PDZD4,901,-0.744196966919534,1.49318150352112e-07,-0.169471166868463
12431,chr19,46660364,46677447,1,DACT3-AS1,1135,0.453103305236067,1.4932796605486e-07,0.164757695592616
9644,chr17,7019659,7015822,2,MIR497,158,-0.684781819154878,1.50084002802603e-07,-0.294929313388081
20797,chr6,149717621,149718888,1,LOC645967,1142,-0.760456259950412,1.50514079724826e-07,-0.360193588368049
6542,chr13,52455429,52476628,1,CKAP2,283,0.407943950758907,1.51051330216359e-07,0.161726819989699
6474,chr13,46052806,46113332,1,CPB2-AS1,215,0.782742890389798,1.51469715528121e-07,0.135925237152759
23881,chr9,136545862,136494444,2,NOTCH1,904,0.533311330478281,1.52296227084182e-07,0.155072598334827
14792,chr20,31819308,31834689,1,MYLK2,263,0.538168940257546,1.52516705946734e-07,0.0951321782341985
7463,chr14,96363870,96279202,2,ATG2B,645,0.430232704453443,1.52579444936794e-07,0.0905484667515857
3040,chr10,91798291,91782839,2,TNKS2-AS1,588,0.496335815114143,1.52908827722005e-07,0.124557237921998
12582,chr19,50025714,50053414,1,ZNF473,1286,0.412124136519488,1.53404120537081e-07,0.132405270236756
24623,chrX,119871827,119870475,2,RNF113A,660,-0.568901157073721,1.53443935554039e-07,-0.343627661730598
17577,chr4,2041993,2043970,1,C4orf48,43,-0.67132935921068,1.54288949181314e-07,-0.192191642280115
7448,chr14,95137986,95137919,2,MIR3173,630,0.872154627162581,1.54549782058092e-07,0.101619043370359
294,chr1,19210276,19074506,2,UBR4,294,0.275877566656663,1.54757044891284e-07,0.0848217058726986
23109,chr9,28670286,27948078,2,LINGO2,132,-1.09660683222948,1.54875113870441e-07,-0.417214174791716
12399,chr19,45730904,45710629,2,FBXO46,1103,0.339755839810094,1.55008851562823e-07,0.143491158611621
24006,chrX,12906620,12923169,1,TLR8,43,-1.90903890493915,1.55548560120885e-07,-0.0543105503475382
24162,chrX,44844004,44844888,1,DUSP21,199,-0.899706209678296,1.55782905858095e-07,-0.128165297361556
19530,chr5,173144442,173164387,1,BNIP1,1037,-0.557914520850738,1.56827749371181e-07,-0.129191542539042
9261,chr16,70289543,70252295,2,AARS,776,-0.572974806176634,1.57001563220499e-07,-0.16722007645415
18640,chr5,35230589,35048756,2,PRLR,147,0.302864045664308,1.57188205265276e-07,0.05879955777834
114,chr1,6394391,6264269,2,ACOT7,114,0.333968457557491,1.57195382885617e-07,0.165980424806646
17465,chr3,193307244,193314362,1,ATP13A5-AS1,1333,0.496766150532274,1.57353054277279e-07,0.0409317635215696
567,chr1,35031968,34981533,2,ZMYM6,567,0.607378671436687,1.57519038152174e-07,0.0914801724539625
1229,chr1,112711224,112701106,2,RHOC,1229,0.300003359567893,1.57631798307816e-07,0.227121029289463
4607,chr11,93784227,93814695,1,MED17,1185,-0.74190699392316,1.58762039920032e-07,-0.152286348312996
2202,chr1,221336296,221330080,2,C1orf140,2202,-0.713062503275546,1.59110872217813e-07,-0.151319326102114
16155,chr3,6805449,6631689,2,GRM7-AS3,23,-0.786741504046121,1.59320082447129e-07,-0.106336973437779
6861,chr14,20781051,20782467,1,RNASE6,43,1.00264702913674,1.59417103634266e-07,0.0692290674304071
20262,chr6,43331856,43299710,2,CRIP3,607,0.609022610487956,1.5973412393768e-07,0.0812202587005229
5415,chr12,49131397,49127782,2,TUBA1B,430,0.38758713869173,1.61958101645805e-07,0.291583730439526
2405,chr1,247507058,247577690,1,GCSAML,2405,-1.26817744317423,1.62063963848843e-07,-0.0608105651676382
6905,chr14,22982258,22946228,2,HAUS4,87,0.41318976898607,1.62063963848843e-07,0.146376680837753
24318,chrX,56232421,56287889,1,KLF8,355,-1.11883443516269,1.6269168327042e-07,-0.0759162703811452
18242,chr4,129093317,129116640,1,C4orf33,708,-0.587179905580163,1.62769865936781e-07,-0.176951559397015
1230,chr1,112715477,112702614,2,PPM1J,1230,0.288663778242281,1.63472525613312e-07,0.1775945939794
22517,chr8,70471134,70485687,1,LOC101926892,437,-1.0605293258347,1.64499203333672e-07,-0.137237833291316
8452,chr15,97560702,97540597,2,LOC101927310,784,-1.09876423390841,1.65724269934546e-07,-0.0560771162282803
6721,chr13,101452593,101720856,1,ITGBL1,462,0.426836883473767,1.65860311412293e-07,0.0687731790628752
11821,chr19,16111629,16134234,1,RAB8A,525,0.440832562887075,1.66032571508417e-07,0.124555033653366
9792,chr17,15651653,15565484,2,CDRT1,306,0.365994543021631,1.66406569595687e-07,0.0585439517593289
5356,chr12,43835967,44389762,1,TMEM117,371,0.283417284196814,1.66826020086387e-07,0.168744672786286
14759,chr20,25082365,25070885,2,VSX1,230,0.514609596078241,1.67346879820165e-07,0.0706409123571992
14006,chr2,174682916,174559572,2,WIPF1,1057,-0.552826942385222,1.67516114742336e-07,-0.129240187751346
12353,chr19,44643798,44663583,1,PVR,1057,0.582808879821375,1.67685009474882e-07,0.102651984215868
19206,chr5,139341587,139369720,1,PAIP2,713,0.302610984019871,1.68144917642714e-07,0.175517686402122
19281,chr5,141330571,141512981,1,PCDHGA1,788,0.340045865060868,1.69357175399303e-07,0.105735631000394
9893,chr17,21574517,21528310,2,C17orf51,407,0.345165838472136,1.69755889897138e-07,0.0960310207134483
25,chr1,1214138,1211326,2,TNFRSF4,25,0.600988120618465,1.6993009063769e-07,0.0702047403572943
9786,chr17,15265326,15229777,2,PMP22,300,0.366364301776747,1.70162550848587e-07,0.0714471838926404
22164,chr8,11982321,11984590,1,DEFB135,84,0.837067189778977,1.70737162542177e-07,0.0989514780136554
2331,chr1,234970062,234957342,2,LOC101927851,2331,-0.579062221217942,1.71522231538478e-07,-0.333114123302488
19906,chr6,29005316,28994785,2,ZNF311,251,-0.490384068344259,1.71540496087773e-07,-0.173460447853936
447,chr1,27234516,27308633,1,WDTC1,447,0.283594880958011,1.72196179743008e-07,0.0798303613024579
15238,chr20,64080173,64100643,1,OPRL1,709,0.577538720726285,1.72425850886532e-07,0.115149696194292
80,chr1,2586491,2591469,1,PRXL2B,80,0.490674353782919,1.72685391838036e-07,0.17544730631136
592,chr1,36464437,36455718,2,MRPS15,592,0.651107595834275,1.72943755552198e-07,0.15425967315596
1332,chr1,145910189,145891208,2,ITGA10,1332,0.48078700597281,1.74010761006973e-07,0.0957687835091491
2509,chr10,6779598,6842906,1,LINC00707,57,0.40366482317093,1.74553266963046e-07,0.0553633711618288
17327,chr3,178419201,178457309,1,LINC01014,1195,0.554457449909319,1.75190442223558e-07,0.0433480380711916
4539,chr11,82718082,81879851,2,MIR4300HG,1117,-0.591104442031293,1.75238185861624e-07,-0.291773120252816
17757,chr4,38856817,38790848,2,TLR1,223,0.541110405854451,1.75614819556191e-07,0.0390396833311163
2164,chr1,213051233,213274773,1,RPS6KC1,2164,-0.556613817132055,1.76878463294211e-07,-0.158231480180817
16572,chr3,50299421,50296402,2,NAA80,440,-0.521842011081563,1.77137252593587e-07,-0.321898900496789
17043,chr3,129397348,129397192,2,SNORA7B,911,-0.642293280235589,1.78797775117731e-07,-0.388909393835536
7147,chr14,57866062,57563922,2,SLC35F4,329,0.222564117707514,1.79070180280192e-07,0.0615946081509507
20439,chr6,79078236,78935867,2,PHIP,784,0.372186000166476,1.79323130705761e-07,0.128004534063718
10464,chr17,51120865,50962174,2,SPAG9,978,0.286758434766152,1.79880572262548e-07,0.177623356314906
5782,chr12,76348442,76344474,2,BBS10,797,0.392894067033075,1.80120263721664e-07,0.116401024560844
22978,chr9,29739,14521,2,WASHC1,1,0.268553136064064,1.80214274165756e-07,0.0228303819194366
19372,chr5,149944793,149857955,2,PDE6A,879,0.330843823368792,1.80499819919095e-07,0.0884867530187084
19496,chr5,169583634,169604778,1,SPDL1,1003,-0.654695189029829,1.80752980590416e-07,-0.158059470095256
12474,chr19,48255675,48258199,1,CARD8-AS1,1178,0.536297835520348,1.81345594502896e-07,0.177352383474049
2711,chr10,43845306,43850622,1,LINC00619,259,0.811691371147075,1.81526614916668e-07,0.0705527525756558
11978,chr19,23914876,23945159,1,ZNF726,682,0.624998046619884,1.8255506890731e-07,0.0304735551257821
10438,chr17,50150630,50133735,2,PPP1R9B,952,0.438554888363123,1.83266614533801e-07,0.179270951400503
13197,chr2,34677555,34738231,1,LINC01320,248,-1.07887890150233,1.83509667558838e-07,-0.0845198699708557
